content,polarity_score,sentiment_label
ta tu cc bs daze pbbbdtz hv txt see see free see ,0.3818,pos
like app,0.3612,pos
nice info bro,0.4215,pos
super duper complic error keep,0.296,pos
thank much,0.3612,pos
where certif wow,0.5859,pos
recess better ezm everj,0.4404,pos
far clear,0.3818,pos
get better,0.4404,pos
good app,0.4404,pos
star six star help,0.4019,pos
tri ok,0.296,pos
work good,0.4404,pos
good indo,0.4404,pos
good applic,0.4404,pos
dont mess wrong peopl,0.5667,pos
far good,0.4404,pos
far good,0.4404,pos
good enough wass,0.4404,pos
ok good,0.6249,pos
good enough,0.4404,pos
far good,0.4404,pos
respect privaci,0.4767,pos
like other say,0.3612,pos
far good,0.4404,pos
zero hero,0.5574,pos
good,0.4404,pos
fuq lol error,0.0258,pos
far good ,0.4404,pos
ok,0.296,pos
cant enter dateit bad,0.431,pos
ok alreadi better,0.6249,pos
check great,0.6249,pos
stingi anniversari gift,0.4404,pos
good applic,0.4404,pos
wow turn delet comment ye great power save mode option batteri alreadi damag due forc use gp applic yeah need swallow bad review app know your even good job make user need know applic actual mandatori place owner directli trace vaccin statu ask id card number,0.9186,pos
unabl regist vaccin care protect applic stuck check valid id step even though alreadi inform id found disappoint,0.2732,pos
error column date birth cannot fill tr fail data entri cant scan qr code thank,0.3919,pos
purpos applic good pleas fix bug mani error yesterday want go away cant disorgan applic,0.128,pos
experi use good problem earli version everi time enter reenter person data time everyth automat,0.0516,pos
mandatori applic servic still optim server overload often bit hamper hope futur overcom,0.1027,pos
app cant use everi time want regist login alway say invalid signatur help depart custom servic help either,0.6908,pos
 wast batteri power save mode use huh what phone applic dong affect app add power save mode gp must activ time accuraci bad wait minut point fit scan qr code dont worri gp still activ applic still tacki notif congratul particip blah blah restart cellphon want notif disappear coookk restart phone still show notif cant delet,0.4588,pos
websit often error doesnt updat period write nd vaccin isnt certif found bad possibl star,0.0387,pos
error vaccin certif doesnt exist even though alreadi vaccin email also goe care protect even said nik error even though said applic import travel,0.1027,pos
made simpl parent dont know feel sorri import thing safe dont let peopl privaci compromis thank care protect,0.8807,pos
difficult peopl familiar technolog much possibl make easier simpler simpler level societi,0.0772,pos
alway complic applic govern bureaucrat flow never chang applic often error unfortun use variou urgent interest,0.2732,pos
ribettt want regist vaccin cant continu nik valid tri even though enter correctli,0.0772,pos
still like error want check close applic go want check cant anymor check button,0.1027,pos
app arent updat confus complain say author app dont updat email care protect email month respons,0.2691,pos
mandatori applic access person data like unlimit errorsload pleas wait even though must open access public facil includ transport,0.3612,pos
error googl servic support even though instal latest one statu want check place use care protect access cant,0.7269,pos
realli hard make new account alway error cant go anywher thank care protect ,0.1506,pos
checkin process applic sometim get error notif error occur applic hope updat better thank,0.4404,pos
pleas fix drawback app im use old cell phone cant fill person data date birth sever failur action request thank,0.3612,pos
cant open stuck front screen old cellphon funni thing old cellphon open even though begin download cellphon,0.1877,pos
app activ batteri run faster featur tracker much even though app support govern dont detail collect data pleas keep spirit improv exist basic function dont focu much ad new featur keep spirit indonesia friend ad star keep spirit go,0.8402,pos
error continu uninstal cant even regist anymorehaeah octob  alhamdulillah applic get better realli help thank,0.6597,pos
applic still perfect still mani bug frequent error prone data theft,0.25,pos
great use app work well suck boroooooss batteri consumpt pleas fix locat need use app dont keep run thank,0.2937,pos
name nik match id card still dont match system bad app bad system,0.6908,pos
applic quit good drawback gp track alway activ gp set activ applic allow use make app friendli phone batteri,0.5859,pos
good tri updat vaccin abroad sever time avail,0.4404,pos
thank god login applic often lag often late press back come,0.296,pos
cant use nik invalid even though correct realli complic id better chang wallpap photo im wait line vaccin even easier,0.6908,pos
think app reliabl relat govern regul requir everi citizen show vaccin statu vaccin certif offic enter certain locat still mani thing need improv app becom user friendli app,0.2732,pos
cellphon number use children two student cellphon yet enter phone number account alway read child name solut,0.1531,pos
input date birth scroll backward cant type swear take time dont think user friendli let improv qualiti make app support care peopl protect peopl,0.8247,pos
pro applic ask permiss bit even though alreadi set better go privat sector day manag applic simpl easi though,0.4404,pos
vaccin statu realtim swab test result hope app continu develop need pandem,0.4404,pos
unfortun app work understand peduli protect still tri sort alreadi got type nik countri code passport number care protect vaccin cant regist hospit got vaccin hospit indonesia abroad solv sirmadam thank much,0.8807,pos
pretti good although sometim gp might get bit slow believ itll optim,0.4404,pos
use wast batteri mayb locat permiss must time instead app use second shortcom verif code send featur alway delay hope fix updat soon,0.1531,pos
requir particip vaccin must regist vaccin protect want regist alway appear intern server error enter otp tri time use differ devic result still,0.0516,pos
far encount problem app work fine mayb eas use applic need improv consid user profici use smartphon app great good job dev tysm,0.7269,pos
select column month year birth simpl scroll sideway long come date month year select continu okay remain unclick,0.2263,pos
lot error everi time want show proof vaccin must repeatedli enter nik full name integr nik full name input sinc registr dont wont want instal applic like,0.1027,pos
everi time want check cant alway problem input date birth set accord birth date wont show pleas pleas fix mainten kominfo program like pleas support type cellphon thank,0.8503,pos
posit final chang statu black neg statu return green day statu return black black even though email offici email applic got confirm statu chang im afraid cant get plane problem pleas fix applic applic vital travel requir,0.5358,pos
perfect said antigenpcr laboratori collabor ministri health list appear directli applic alreadi connect fact applic also often error,0.25,pos
pleas use apprentic servic properli reward dont blame intent fix applic problem lot bug lack creativ secur featur,0.1867,pos
best applic gp locat map correct still still get error uninstal wake fix plisssss,0.3612,pos
applic provid less inform previou one mani form requir data vaccin date inform delet inform given second vaccin previous info pcr test rapid test antigen data display use abl see condit zone go visit cant anymor demand lot user data littl data given user dont think statist data necessari,0.0951,pos
lot error long load applic size better,0.0516,pos
uselessvaccin statu suddenli chang edit person data alway say adjust nik name ktp report call center concern protect also solut,0.3818,pos
applic mandatori mother still abund compat devic intent make safe actual hinder,0.4404,pos
