content,polarity_score,sentiment_label
need improv app peopl abl check far st place slow open,0.0,neg
cant even login alway hang need access phone media stop entir,-0.296,neg
app work registr ktp im live indonesia kitap fulli vaccin cant regist upgrad ,0.0,neg
cant login say invalid signatur main websit also access download nd cert,0.0,neg
worst app ever healthcar track app need improv server realli lag dev team pl look,-0.7579,neg
even use telkomsel g load time way slow app drain batteri bad practic,-0.5423,neg
hard download certif keep direct fill form pl fix,-0.1027,neg
useless unhelp burden access bad also data secur wors,-0.8481,neg
mani bug difficulti log difficulti fill person data certif appear,0.0,neg
work android pleas updat user android phone use app,0.0,neg
wasnt abl log app said user found alreadi even download vax certif web dumb,-0.5106,neg
need access media photo etc default,0.0,neg
cannot fix passport number first block minut hour useless app,-0.7115,neg
app keep crash cant scan qr code updat keep load error,-0.6597,neg
cant even open even uninstal n instal mani time worst app ever made,-0.6249,neg
poor app allow locat folder access camera show cover app cannot click,-0.296,neg
keep ask allow locat access time realli annoy drain batteri,-0.25,neg
cant updat profil cant save alway loopingpleas fix caus need go everywher,-0.3875,neg
bad previous regist vaccin certif issu tri login user found even though need app right,-0.5423,neg
notif locat must annoy still unabl enter birthday,-0.4404,neg
useless cant view download certif even though data enter correct,-0.4215,neg
vaccin data alway gone certif wont upload repli slow wont let verifi email,0.0,neg
couldnt check vaccin certifi couldnt fill birth date twenti time tri sorri app doesnt work,0.0,neg
often lag freez middl use late sm code etc,-0.34,neg
realli bad app otp work cannot regist vaccin human readabl error messag,-0.7351,neg
fix goddamn server secur user data breach privaci violat alway underestim issu overlook indonesian govt updat complain rel got st vaccin month ago app say hasnt got vaccin yet certif minor thing cant somehow delet mistyp phone number first regist account reinput id time get certif alreadi use regist app make sens,-0.6486,neg
cant confirm registr even though put correct opt code wast time,0.0,neg
app cant find locat everytim scan qr code placesso make cant enter place requir app,0.0,neg
app alway crash want checkin station take krl pleas fix issu,-0.34,neg
idk cant regist account caringlindungi time show registr fail also cant updat appswith,-0.5994,neg
cant open app uninstal first reinstal app bother,-0.34,neg
app keep ask give permiss access locat even tho alreadi make realli annoy,-0.4404,neg
sometim work sometim doesnt improv peopl easili use without worri,0.0,neg
app mani bug server suck allow locat still keep ask locat mean heck,-0.25,neg
need improv user friendli sometim data lost without reason,-0.3182,neg
drain batteri gp locat featur alway activ even use app,0.0,neg
way slow registr even get nd vaccin tha certif wont show strang,0.0,neg
bad doesnt updat quickli ive vaccin havent receiv certif,-0.5423,neg
cant even regist alreadi tri time via email phone noth work,0.0,neg
app total garbag cant log alway invalid develop isnt profession,0.0,neg
realli forc user enabl locat camera media time u suck need access media need post one time vaccin certif,-0.4404,neg
cant view certif second time reinstal login pleas fix applic,0.0,neg
app alway troubl ask updat complet date birthday never success,-0.4585,neg
app keep bug cant even updat account profil need fix asap,0.0,neg
almost function cannot updat nik app use passport id nik,0.0,neg
cannot login invalid signatur mean app drain batteri faster,0.0,neg
bad experi dri batteri data quota dont instal,-0.5423,neg
app keep ask permiss locat drain batteri access locat even use,0.0,neg
app suck slow unrespons feel insecur afraid data stolen alway anyth made indo gov suck,-0.8402,neg
difficult use especi need fill ehac form,-0.3612,neg
need locat need know what insid galleri need permiss take pictur record video there noth privaci countri,0.0,neg
bad stupid app alway ask locat even alreadi turn discrimin peopl insid mall,-0.7845,neg
app told registr fail yet sent verif code email,-0.5423,neg
ask locat time cannot scan qr code even turn gp drain batteri fast,0.0,neg
help app access public place vaccin statu health threat nearbi place destin,-0.1779,neg
keep ask permiss access everytim open app kinda annoy wast time,-0.3832,neg
real trash offici app fix data fill problem took million year process,-0.4019,neg
app bad gonna lie keep ask locat annoy hope next updat wont thing,-0.5423,neg
app forc devic keep turn gp final batteri drain faster suck,-0.4404,neg
map work checkout hang keep say error occur much chapter ,-0.4019,neg
absolut bad first time yet instal app found got st certif instal app st nd app found ,-0.5423,neg
buggi hell your problem put nik scan hyperlink tri put account,-0.8074,neg
forc activ gp time even though close log app drain batteri,0.0,neg
useless applic instead make easier make difficult,-0.3612,neg
alway error login certif doesnt consist web responsesolut depart,-0.4019,neg
cant complet profil alway mention nik name match cant even chang nation,0.0,neg
neg covid day quarantin app doesnt chang statu happen,0.0,neg
mani repeat step nik input even account log,0.0,neg
drain batteri locat track alway even close app,0.0,neg
app drain batteri lot lag phone sinc alway use precis locat,-0.34,neg
realli hard sign tri load didnt work,-0.1027,neg
requir locat permiss alway permiss use app work,0.0,neg
cant login stupid applic alway error even thought alreadi regist realli bad applic useless,-0.7371,neg
tri cant access data wake morn tri difficult,-0.3612,neg
much upgrad version make possibl old version smartphon,0.0,neg
terribl keep intern server error pleas fix,-0.4019,neg
app use much energi cellphon batteri run quickli,0.0,neg
